Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-02-07,16.4324531678275,16.90359325185219,16.4324531678275,16.840391159057617,328000,0.0,0
2008-02-08,16.811668449778892,16.915089687912964,16.52438771980158,16.604825973510742,272300,0.0,0
2008-02-11,16.576087813776923,16.65078027395341,16.26582429637848,16.33477210998535,313100,0.0,0
2008-02-12,16.087714104139742,16.20262678609616,15.54188050867958,16.11644172668457,922600,0.0,0
2008-02-13,16.435140581189813,16.539823181906765,15.411578976436644,15.545339584350586,861500,0.338,0
2008-02-14,15.60349898515389,15.60349898515389,15.120796674156779,15.184769630432129,410600,0.0,0
2008-02-15,15.080087494917032,15.213848126613685,14.771855461252729,15.13824462890625,266200,0.0,0
2008-02-19,15.301081674820441,15.394132635782283,14.876536526775167,14.946325302124023,246700,0.0,0
2008-02-20,14.870725385577794,15.184773309653176,14.830015715995126,15.114984512329102,211500,0.0,0
2008-02-21,15.190582896102812,15.353421507552168,14.78348414896973,14.957954406738281,266500,0.0,0
2008-02-22,14.952138278213022,15.202213122694253,14.68461707386415,15.091715812683105,217300,0.0,0
2008-02-25,15.155686867789292,15.545338117436344,14.97540079981969,15.237107276916504,370100,0.0,0
2008-02-26,15.062635162039555,15.539521510226377,14.969584221381382,15.382498741149902,428900,0.0,0
2008-02-27,15.29526328582267,15.498812644758551,15.103345572369928,15.237107276916504,525800,0.0,0
2008-02-28,15.190587069955443,15.446476703758373,14.841645349286269,15.062641143798828,266000,0.0,0
2008-02-29,14.830015228826658,15.237114129790672,14.79512138593854,15.178956985473633,272800,0.0,0
2008-03-03,15.21966453657316,15.423213958740233,14.859091179369623,15.423213958740234,272000,0.0,0
2008-03-04,14.957960003849381,15.469741540848794,14.68462286859748,15.347611427307129,451500,0.0,0
2008-03-05,15.41157928760676,15.44647311879865,14.95795504509261,15.07426929473877,267600,0.0,0
2008-03-06,14.952138079571895,14.963769725499011,14.504330803926011,14.632275581359863,363300,0.0,0
2008-03-07,14.539230616496724,15.20803500300452,14.446179629291565,15.178956985473633,261400,0.0,0
2008-03-10,15.178951415575145,15.242923252519759,14.85908779383264,15.027743339538574,180400,0.0,0
2008-03-11,15.463922903543095,15.99315071105957,15.266189315102318,15.99315071105957,253100,0.0,0
2008-03-12,15.993149451319855,16.2839339867984,15.81286334991455,15.81286334991455,158400,0.0,0
2008-03-13,15.655844122143451,16.074573579275015,15.522083461994447,15.905919075012207,596400,0.0,0
2008-03-14,15.964071598528745,16.074568924434086,15.44647436599143,15.830309867858887,357800,0.0,0
2008-03-17,15.353420623992026,16.080381838283834,15.324342619122268,15.772150993347168,155900,0.0,0
2008-03-18,16.196696941084646,16.650320053100586,16.062936336734037,16.650320053100586,343500,0.0,0
2008-03-19,16.743373236263135,16.84223890842772,16.313011169433594,16.313011169433594,255300,0.0,0
2008-03-20,16.481665277665993,16.574716227395193,16.09782983271933,16.283931732177734,726600,0.0,0
2008-03-24,16.272303230135837,16.842240684659085,16.272303230135837,16.55727195739746,223300,0.0,0
2008-03-25,16.568902014807986,16.574717838388185,16.34790626503498,16.551454544067383,116100,0.0,0
2008-03-26,16.53401227658374,16.691036224365234,16.36535667876172,16.691036224365234,276500,0.0,0
2008-03-27,16.66195361977561,16.691032738804378,16.4002482040465,16.499114990234375,295500,0.0,0
2008-03-28,16.458403924896583,16.458403924896583,15.929176169982394,15.987333297729492,392900,0.0,0
2008-03-31,15.934999638722838,16.499122606484182,15.888474136054885,15.911737442016602,266000,0.0,0
2008-04-01,15.975701482216715,16.510745055200843,15.952439296915633,16.342090606689453,478800,0.0,0
2008-04-02,16.330457207042333,16.400245973966644,16.237406257313133,16.283931732177734,533100,0.0,0
2008-04-03,16.10946398717387,16.382801055908203,15.917546234816788,16.382801055908203,618000,0.0,0
2008-04-04,16.42932574276465,16.59216547689197,16.219960528780227,16.342090606689453,455400,0.0,0
2008-04-07,16.411877632246227,16.440956749307983,16.115277293745677,16.243223190307617,222300,0.0,0
2008-04-08,16.21414439245053,16.313011173897088,16.068752132044125,16.16180419921875,172500,0.0,0
2008-04-09,16.249040153132363,16.249040153132363,15.77215369242835,15.81286334991455,189300,0.0,0
2008-04-10,15.871020461443797,16.144357525161865,15.690733250981374,16.092016220092773,378100,0.0,0
2008-04-11,15.934994094855945,15.98151958133744,15.580237676405204,15.74307632446289,142000,0.0,0
2008-04-14,15.650026002683513,15.719814789937153,15.463924049013995,15.655841827392578,205000,0.0,0
2008-04-15,15.731443558016291,15.847757820584976,15.42902847199674,15.818679809570312,236600,0.0,0
2008-04-16,15.900104758632061,16.475858232807173,15.841947606752113,16.429332733154297,278800,0.0,0
2008-04-17,16.138545444153653,17.10395023603648,15.836129191231139,16.923664093017578,2137000,0.0,0
2008-04-18,17.202810155367356,17.55175176058013,17.202810155367356,17.44706916809082,2952500,0.0,0
2008-04-21,17.359836102095887,17.557569664849122,17.1911805477014,17.313310623168945,967600,0.0,0
2008-04-22,17.208631012686816,17.44125844780026,16.91203061694651,17.348207473754883,646100,0.0,0
2008-04-23,17.388912375826397,17.5517520904541,17.156285004397393,17.5517520904541,475200,0.0,0
2008-04-24,17.54593707864739,17.982113836211457,17.383097356491724,17.96466636657715,363600,0.0,0
2008-04-25,17.98211668909263,18.110061492278252,17.784383105552568,18.057720184326172,468100,0.0,0
2008-04-28,18.046089961185633,18.284533208583163,17.970485355373704,18.08679962158203,557700,0.0,0
2008-04-29,18.022828486799447,18.226377918620425,17.563389418251408,17.73785972595215,444200,0.0,0
2008-04-30,17.737858770364287,18.080984651711745,17.47615221365687,17.755306243896484,1167400,0.0,0
2008-05-01,17.685519244775854,17.871621210890062,17.417997945800487,17.59246826171875,782600,0.0,0
2008-05-02,17.540121395767734,18.03445528014629,17.44707044214999,17.534305572509766,708200,0.0,0
2008-05-05,17.458703671357092,17.580832643081216,17.342389414163197,17.540122985839844,318700,0.0,0
2008-05-06,17.540116178291964,17.970476988072797,17.476143250738552,17.615720748901367,446800,0.0,0
2008-05-07,17.62736276855101,17.679704087153617,17.34820980884062,17.505233764648438,703300,0.0,0
2008-05-08,17.627357800607168,17.78438171216071,17.476149712732088,17.62154197692871,443100,0.0,0
2008-05-09,17.447074386408023,17.84254158331409,17.330760113463256,17.586650848388672,241000,0.0,0
2008-05-12,17.697150497626534,17.89488410949707,17.464523045206843,17.89488410949707,312700,0.0,0
2008-05-13,17.772749744486383,17.842538518115138,17.598279474296884,17.627357482910156,213500,0.0,0
2008-05-14,17.626179192620565,17.967293067200927,17.567367345298912,17.73204231262207,260000,0.338,0
2008-05-15,17.673235028679194,17.96729884693851,17.590897518531207,17.93789291381836,152300,0.0,0
2008-05-16,18.096685834639793,18.096685834639793,17.67911467116486,17.9967041015625,256000,0.0,0
2008-05-19,17.955531991120292,18.202545572402904,17.76733025919116,18.102563858032227,285300,0.0,0
2008-05-20,17.979054947978103,18.137849619701118,17.826141685033424,17.873191833496094,490900,0.0,0
2008-05-21,17.937892521948882,18.043755673691873,17.62618447756835,17.755573272705078,392600,0.0,0
2008-05-22,17.802620109566206,17.890839012271556,17.485030713709904,17.585012435913086,300200,0.0,0
2008-05-23,17.46738427207149,17.743803746922715,17.279182561322493,17.614416122436523,244200,0.0,0
2008-05-27,17.702641018307926,18.061398092196274,17.614422102491588,18.02022933959961,220700,0.0,0
2008-05-28,18.04963353228067,18.08492086866213,17.53208069711962,17.80261993408203,228700,0.0,0
2008-05-29,17.67911136339682,18.1613757073857,17.64382402943191,18.102563858032227,274400,0.0,0
2008-05-30,18.084920653481966,18.231952528713528,17.790856903018845,17.890838623046875,302000,0.0,0
2008-06-02,17.908484559595856,18.020227987757064,17.808502830033945,17.902603149414062,440700,0.0,0
2008-06-03,18.084920989713247,18.326053179834954,18.04963365309559,18.220190048217773,493800,0.0,0
2008-06-04,18.184905886283317,18.55542578986384,18.184905886283317,18.331937789916992,290600,0.0,0
2008-06-05,18.449561534498645,18.867132673731106,18.449561534498645,18.77303123474121,379500,0.0,0
2008-06-06,18.714223020956116,18.720104432500747,18.1613826751709,18.1613826751709,377300,0.0,0
2008-06-09,18.267242044193637,18.543662720538613,17.97905966896759,18.008466720581055,428100,0.0,0
2008-06-10,17.861434295808287,18.149616662450892,17.77909567550734,18.04963493347168,452400,0.0,0
2008-06-11,18.037871997493003,18.10256638693649,17.826145720597424,17.990821838378906,984900,0.0,0
2008-06-12,18.10844349634629,18.249593940165784,17.643822303896943,17.80849838256836,423300,0.0,0
2008-06-13,17.814386259425007,17.990824097820376,17.455628050021417,17.755573272705078,801200,0.0,0
2008-06-16,17.614419083565192,17.773212656113294,17.314473923785595,17.608537673950195,575600,0.0,0
2008-06-17,17.585015750743054,17.585015750743054,17.296833349308063,17.343883514404297,685400,0.0,0
2008-06-18,17.16744537723443,17.3497646235917,16.949837666345246,17.090988159179688,643900,0.0,0
2008-06-19,17.08510370762189,17.18508542913878,17.03217214200917,17.167442321777344,544000,0.0,0
2008-06-20,17.085104640760292,17.114511690909154,16.838091028331178,17.10274887084961,585800,0.0,0
2008-06-23,17.273307595818405,17.273307595818405,16.632248440995753,16.66753578186035,228700,0.0,0
2008-06-24,16.538148431533333,16.743992191955588,16.379353711980993,16.50874137878418,566000,0.0,0
2008-06-25,16.49109346329036,16.861613245842978,16.461686419110602,16.720462799072266,560400,0.0,0
2008-06-26,16.57931871317171,16.620487469054254,16.22056048888472,16.32642364501953,848200,0.0,0
2008-06-27,16.379349206163234,16.591074318891568,16.16174156273894,16.561668395996094,782000,0.0,0
2008-06-30,16.508737444161415,16.702819458991684,16.344062475071546,16.37346839904785,507100,0.0,0
2008-07-01,16.261727435742262,16.691060301848637,16.220558684439506,16.66753578186035,439500,0.0,0
2008-07-02,16.655774246018606,16.7145872331734,16.4675735845348,16.573436737060547,646700,0.0,0
2008-07-03,16.638129211489407,16.64400949993705,16.32642120084222,16.367589950561523,378800,0.0,0
2008-07-07,16.538152445681256,16.54991414787136,16.191156991368896,16.28525733947754,499700,0.0,0
2008-07-08,16.27937063077946,17.238018035888672,16.19115172335144,17.238018035888672,485400,0.0,0
2008-07-09,17.16743618518468,17.16743618518468,16.214669466491543,16.267601013183594,304800,0.0,0
2008-07-10,16.267606346681397,16.75575212040196,16.12057447361178,16.64988899230957,400000,0.0,0
2008-07-11,16.73811099985905,17.055700443108663,16.561673168118848,16.832212448120117,719300,0.0,0
2008-07-14,16.938072302049196,16.99688527900883,16.66165276863242,16.791040420532227,363800,0.0,0
2008-07-15,16.673415618172793,16.932192044199084,16.444045119796755,16.63812828063965,612900,0.0,0
2008-07-16,16.685179671469683,17.390932083129883,16.449927745818634,17.390932083129883,425500,0.0,0
2008-07-17,17.349765553208034,17.75557394295339,17.020414385614067,17.567373275756836,463200,0.0,0
2008-07-18,17.59677610913094,17.637944857606485,17.31447515807211,17.59089469909668,294300,0.0,0
2008-07-21,17.57912792981817,17.86731022617014,17.49679045136447,17.80849838256836,312200,0.0,0
2008-07-22,17.796740410505937,18.020228393626258,17.47915098412176,17.879077911376953,372700,0.0,0
2008-07-23,17.343880074066224,17.937888991681138,16.04411882000106,17.80261993408203,854600,0.0,0
2008-07-24,17.6732357311713,17.814387356699108,16.908670222012194,16.920433044433594,312600,0.0,0
2008-07-25,17.07922520901622,17.414457745175266,16.82633017387467,17.314476013183594,278400,0.0,0
2008-07-28,17.23213009719801,17.57912530714673,17.02040502393854,17.085098266601562,158800,0.0,0
2008-07-29,17.043935286627345,17.58501265073127,16.92042904568395,17.496793746948242,708400,0.0,0
2008-07-30,17.608537106309097,17.814381949141396,17.17332290470706,17.44386100769043,835900,0.0,0
2008-07-31,17.29682731729469,17.402690432284125,17.073339391466796,17.22037124633789,442900,0.0,0
2008-08-01,17.332116982430307,17.437980111675987,16.5322643470175,17.120391845703125,502500,0.0,0
2008-08-04,17.008648883193832,17.008648883193832,16.544027577725004,16.58519744873047,312200,0.0,0
2008-08-05,17.02629288241428,17.238018035888672,16.55579017319106,17.238018035888672,745600,0.0,0
2008-08-06,17.04981857734475,17.385051121760878,16.87338075031448,17.214494705200195,179300,0.0,0
2008-08-07,17.173324349651953,17.179204637807963,16.90866651206181,17.05569839477539,268600,0.0,0
2008-08-08,16.967483200642885,17.643829784703627,16.967483200642885,17.543848037719727,232800,0.0,0
2008-08-11,17.47915231005831,18.149618553808256,17.079226474229788,18.1260929107666,649100,0.0,0
2008-08-12,17.979053625734387,18.231948575783942,17.743802900722223,17.961410522460938,843500,0.0,0
2008-08-13,18.013752301253966,18.138640758726456,17.704503071819587,17.769920349121094,652000,0.338,0
2008-08-14,17.6390803392692,18.025641214209667,17.627185879285026,17.912647247314453,259400,0.0,0
2008-08-15,18.233792329595328,18.328945754415894,17.78181299453848,18.108903884887695,450100,0.0,0
2008-08-18,18.091061345442075,18.198109226933404,17.49635190099535,17.69260597229004,307900,0.0,0
2008-08-19,17.555823627056743,17.555823627056743,17.080055375874434,17.359569549560547,256600,0.0,0
2008-08-20,17.240627245854693,17.496352497171365,17.008690917599242,17.300098419189453,375000,0.0,0
2008-08-21,17.01463596212522,17.50229747903689,16.8956936307388,17.258466720581055,262700,0.0,0
2008-08-22,17.3893042918597,17.621240615844727,17.252521389731,17.621240615844727,230700,0.0,0
2008-08-25,17.50824703413267,17.50824703413267,17.21089230049606,17.353622436523438,206200,0.0,0
2008-08-26,17.36551550127158,17.633134059427064,17.306044332464296,17.615293502807617,233700,0.0,0
2008-08-27,17.496350096003116,17.841281492825008,17.371460535707914,17.74612808227539,263600,0.0,0
2008-08-28,17.835337286206094,18.210004896284783,17.716396070016,18.091062545776367,273000,0.0,0
2008-08-29,17.942389015286206,18.317055571242236,17.716399862130253,18.03159523010254,316500,0.0,0
2008-09-02,18.394360658138126,18.67387364855582,18.162424371074895,18.513301849365234,449200,0.0,0
2008-09-03,18.453834961904327,18.69766574988769,18.281368673940438,18.489517211914062,317700,0.0,0
2008-09-04,18.33489931169105,18.543047925676824,18.126750697705276,18.25164031982422,270100,0.0,0
2008-09-05,18.22189914776573,18.5192539047949,18.007804494041224,18.501413345336914,284000,0.0,0
2008-09-08,18.828497136658292,19.113957340390186,18.38246514295795,18.876073837280273,515200,0.0,0
2008-09-09,18.56088459536769,18.917710553852796,18.138641357421875,18.138641357421875,567200,0.0,0
2008-09-10,18.453836201296284,18.477623991460977,17.91265064680885,18.180269241333008,373400,0.0,0
2008-09-11,17.781814199842433,18.275423049926758,17.585560106057542,18.275423049926758,622700,0.0,0
2008-09-12,18.114850833322983,18.257582111584558,17.710449325976363,18.180269241333008,395800,0.0,0
2008-09-15,17.193050491498997,18.198109801982316,17.193050491498997,17.359569549560547,331700,0.0,0
2008-09-16,17.264418449330737,18.43599584120769,17.07411044265853,18.210006713867188,713700,0.0,0
2008-09-17,18.007800966793052,18.447885784877133,17.71044626800774,17.781810760498047,586600,0.0,0
2008-09-18,17.847230958578603,19.387527410179818,17.793707016649485,18.60845947265625,775700,0.0,0
2008-09-19,19.113962828454223,19.785985193800773,18.430047135275842,19.119911193847656,1118800,0.0,0
2008-09-22,18.87607459682385,18.923651299360245,18.40625480106672,18.47167205810547,588100,0.0,0
2008-09-23,18.59656512888737,19.030702763442005,18.400311052012107,18.60251235961914,291800,0.0,0
2008-09-24,18.810657301776537,18.810657301776537,18.12674173758711,18.340837478637695,288600,0.0,0
2008-09-25,18.4181518736288,19.10206753711971,18.34084014164529,18.70361328125,413400,0.0,0
2008-09-26,18.192162623830512,19.452946054324606,18.192162623830512,19.417264938354492,468800,0.0,0
2008-09-29,19.018810479035384,19.57189052289915,18.80471581977597,19.17938232421875,519000,0.0,0
2008-09-30,19.38752641779081,20.666152593628127,18.685770246575483,20.14875602722168,730300,0.0,0
2008-10-01,20.761307764256657,20.761307764256657,19.49457594223936,19.815719604492188,288600,0.0,0
2008-10-02,19.696777121786106,20.368799461877995,19.345898441770334,19.536205291748047,501100,0.0,0
2008-10-03,19.898972968890792,22.004244470844196,19.090167944278004,19.209110260009766,445100,0.0,0
2008-10-06,18.453834188705514,19.197219848632812,17.906701462768076,19.197219848632812,507600,0.0,0
2008-10-07,19.209113964020588,19.209113964020588,17.377408981323242,17.377408981323242,759500,0.0,0
2008-10-08,16.79459450687171,17.85317772204363,16.651864376902168,17.103843688964844,715100,0.0,0
2008-10-09,17.187101495749037,17.383355553091263,15.694380760192871,15.694380760192871,486400,0.0,0
2008-10-10,15.402974707583645,17.549876210077258,14.451439349634445,17.1395263671875,1294100,0.0,0
2008-10-13,17.978066233388088,17.978066233388088,16.752965095436945,17.69260597229004,250400,0.0,0
2008-10-14,18.019695186869956,18.108902508386887,15.967948344026544,16.895694732666016,534400,0.0,0
2008-10-15,16.30098635314308,16.56860606625565,14.99857230652572,15.058043479919434,509900,0.0,0
2008-10-16,15.19482565630265,15.628964407242503,14.612010680483081,15.21861457824707,823400,0.0,0
2008-10-17,14.849895116236437,15.95010786694845,14.760688922247528,15.27808666229248,473400,0.0,0
2008-10-20,15.652751058176472,15.652751058176472,14.986677172557725,15.58138656616211,421900,0.0,0
2008-10-21,15.444604781957647,15.759801214604325,15.266192391746054,15.325663566589355,287100,0.0,0
2008-10-22,15.010464791918674,15.504073537761107,14.338443683701632,14.879629135131836,465700,0.0,0
2008-10-23,15.022361827046835,15.337558264546017,13.642635994169025,15.313769340515137,698100,0.0,0
2008-10-24,14.992626353936313,15.462447416050676,14.201662743026455,14.623907089233398,654500,0.0,0
2008-10-27,14.463333773058826,14.980731498329025,13.238232612609863,13.238232612609863,655400,0.0,0
2008-10-28,13.208497805930465,14.653642111306143,12.893302488413196,14.623907089233398,1058400,0.0,0
2008-10-29,14.86178931842433,15.557599434297853,14.27897431793356,14.35628604888916,720200,0.0,0
2008-10-30,14.861785154511008,14.980727467306853,14.023245138822386,14.72500228881836,535300,0.0,0
2008-10-31,14.867740640519692,15.634916602043432,14.558491362960421,15.450555801391602,676300,0.0,0
2008-11-03,15.319714385764765,15.64085687413396,15.063989160510348,15.212666511535645,234000,0.0,0
2008-11-04,15.504076673978767,15.646806819614024,14.873684913843457,15.2899808883667,796900,0.0,0
2008-11-05,15.08182829957329,15.153192780774427,14.142187645426505,14.231393814086914,646500,0.0,0
2008-11-06,14.023250283770759,14.386023450008684,13.404752979540437,13.74373722076416,739200,0.0,0
2008-11-07,13.874570856279714,14.45143859085713,13.422591556627202,14.409809112548828,518000,0.0,0
2008-11-10,14.617952178339019,14.725000016472181,12.697041723049296,12.988449096679688,671900,0.0,0
2008-11-11,12.744623041826747,13.476115355601255,12.358062146001712,13.172813415527344,535700,0.0,0
2008-11-12,12.857622684583115,13.386913891678859,12.744627537406757,13.00035285949707,545900,0.0,0
2008-11-13,13.295127855856002,14.013946987355698,12.298446544526998,13.947501182556152,683900,0.338,0
2008-11-14,13.651515569016174,13.971660987821709,12.854170609687571,12.91457462310791,433500,0.0,0
2008-11-17,12.896452961966045,13.440097108981467,12.757521897576042,12.890412330627441,356500,0.0,0
2008-11-18,12.962895681705026,13.017260203564605,11.875607548778348,12.564223289489746,376800,0.0,0
2008-11-19,12.515900463912905,12.570264990402102,11.446734131267972,11.519219398498535,816400,0.0,0
2008-11-20,11.36216504322291,11.50109723378977,10.450050619885246,10.564820289611816,738100,0.0,0
2008-11-21,10.56482127259869,10.75811684877627,9.090941352112143,10.033258438110352,1486400,0.0,0
2008-11-24,10.35340282820878,11.821242555633134,10.18426979106188,11.591704368591309,1161300,0.0,0
2008-11-25,11.797082044520915,12.485697807836402,11.633988473588566,12.316563606262207,850800,0.0,0
2008-11-26,12.123270178801246,13.258883593437899,11.887691302758965,13.24680233001709,550100,0.0,0
2008-11-28,13.25284429108189,13.566949106600978,13.113912052072102,13.524665832519531,384200,0.0,0
2008-12-01,13.150152632765758,13.464258523666727,11.754798016232332,11.887689590454102,577600,0.0,0
2008-12-02,12.171589356801505,12.920610116221201,11.881646060019477,12.7877197265625,688300,0.0,0
2008-12-03,12.630670370301797,13.639432715398526,12.298443726689984,13.518622398376465,475900,0.0,0
2008-12-04,13.355532999817669,13.85689397064064,12.491742147791056,12.805848121643066,617300,0.0,0
2008-12-05,12.582347563196288,13.76628485525736,12.117229300167557,13.615272521972656,423700,0.0,0
2008-12-08,14.02602110588555,14.479057976707681,13.609228014264474,14.158912658691406,633700,0.0,0
2008-12-09,13.893131195117462,14.436775228847756,12.842085756003593,13.385729789733887,662000,0.0,0
2008-12-10,13.295125277442727,14.291806395478643,13.295125277442727,14.27368450164795,477600,0.0,0
2008-12-11,14.122671585739761,14.122671585739761,12.099107430009044,12.334686279296875,393900,0.0,0
2008-12-12,11.923936222571312,13.041427955912303,11.923936222571312,12.830010414123535,995400,0.0,0
2008-12-15,12.902492861589845,12.902492861589845,11.923932530751237,12.340726852416992,393300,0.0,0
2008-12-16,12.564223569811796,13.095787539380263,12.171591799280018,13.023301124572754,845100,0.0,0
2008-12-17,12.811882468817664,14.243479522750894,12.636708806901794,13.421972274780273,625600,0.0,0
2008-12-18,13.464255360326245,13.868967162349842,13.05350177674929,13.295121192932129,947400,0.0,0
2008-12-19,13.699836769210304,13.862930338399112,13.083706275918681,13.186394691467285,2185200,0.0,0
2008-12-22,13.270965290667423,13.270965290667423,12.002462435340732,12.648795127868652,941500,0.0,0
2008-12-23,12.823972510182081,12.823972510182081,11.748764978102395,12.383016586303711,888700,0.0,0
2008-12-24,12.461532705398193,12.618585613174542,12.093063529588541,12.5944242477417,239200,0.0,0
2008-12-26,12.703159902293544,12.745443177967827,12.09911047350012,12.46757984161377,354400,0.0,0
2008-12-29,12.485698996170825,12.485698996170825,11.495058519273178,11.748759269714355,549300,0.0,0
2008-12-30,11.827285418091504,12.068904911141523,11.724596989528669,12.044743537902832,665200,0.0,0
2008-12-31,12.153467126194265,12.552139398273649,11.929968475661468,12.37092399597168,790300,0.0,0
2009-01-02,12.425293277431287,12.540062961124013,11.791042005913807,11.845406532287598,763300,0.0,0
2009-01-05,11.942055766075582,11.942055766075582,11.271560627872852,11.61586856842041,1191100,0.0,0
2009-01-06,11.700436351407038,12.455498034710384,11.61586865942683,12.425294876098633,950600,0.0,0
2009-01-07,12.286365351310591,12.685037878168105,12.099110352849115,12.32260799407959,699700,0.0,0
2009-01-08,12.304487020601966,12.63067310374024,12.038704956914353,12.503823280334473,1070300,0.0,0
2009-01-09,12.473618613309227,12.534023777603734,11.936015070566754,11.942055702209473,934700,0.0,0
2009-01-12,11.875609766720274,11.917893035589746,11.120548102243488,11.295722961425781,739500,0.0,0
2009-01-13,10.987657686037275,11.676273556734797,10.987657686037275,11.633990287780762,633000,0.0,0
2009-01-14,11.120548372893474,11.86956942402807,11.120548372893474,11.766880989074707,1283100,0.0,0
2009-01-15,11.748762266510937,12.461539649910886,11.543385361285106,12.068907737731934,1864800,0.0,0
2009-01-16,12.14743172554863,12.842088186340218,12.141391094325606,12.775642395019531,1675700,0.0,0
2009-01-20,12.618591123455856,12.751482723830412,11.549424601226827,11.664193153381348,1648100,0.0,0
2009-01-21,11.821241443813621,12.61254549182888,11.392367108948013,12.497776985168457,1857400,0.0,0
2009-01-22,12.141390695047109,13.029342717244177,12.06286364386279,12.334686279296875,1233000,0.0,0
2009-01-23,12.038702213160702,12.715236754734049,11.772920210047753,12.68503475189209,842700,0.0,0
2009-01-26,12.6427501903214,13.06558394740248,12.51589925670437,12.763559341430664,602600,0.0,0
2009-01-27,12.823965474437045,12.962896527304336,12.64275115783906,12.90249252319336,422800,0.0,0
2009-01-28,13.035380232271821,14.152871357738162,13.035380232271821,14.128708839416504,1078400,0.0,0
2009-01-29,13.929377046947028,13.983741578114127,12.987060426938406,13.1803560256958,1071700,0.0,0
2009-01-30,13.415932419784887,13.464257462699415,12.72127605774268,12.90853214263916,1356300,0.0,0
2009-02-02,12.757519442760099,13.011220149500943,12.358845916053857,12.993098258972168,711800,0.0,0
2009-02-03,13.005184509491167,13.095791692636753,12.564227554485718,12.950819969177246,597500,0.0,0
2009-02-04,12.920614965269198,13.222639634132022,12.588388290373162,12.62463092803955,809200,0.0,0
2009-02-05,12.540064062818765,12.68503576184103,11.911852214922966,12.177634239196777,724600,0.0,0
2009-02-06,12.207832091910964,13.373647071141956,12.056819812780157,13.295121192932129,765900,0.0,0
2009-02-09,13.210560691764583,13.585070669093874,12.968940013591487,13.57903003692627,403800,0.0,0
2009-02-10,13.415936877927004,13.60319302504907,12.401134834282404,12.503823280334473,862900,0.0,0
2009-02-11,12.735941900641354,12.815772472907925,12.140288330975052,12.6683931350708,689000,0.338,0
2009-02-12,12.478031198374905,12.478031198374905,11.5569166767871,12.195556640625,841800,0.0,0
2009-02-13,12.177133875284476,12.527157204555804,11.483228120743131,11.507790565490723,1194800,0.0,0
2009-02-17,10.56210840504473,11.188465078567981,10.341040654826466,10.512982368469238,1444800,0.0,0
2009-02-18,10.979685758246946,11.32971029780553,10.844589368927045,11.010390281677246,1744800,0.0,0
2009-02-19,11.329709982031115,11.421821207239137,10.66650752077247,10.746336936950684,931800,0.0,0
2009-02-20,10.580532690393847,11.722714802107525,10.568250885239259,11.673588752746582,1079900,0.0,0
2009-02-23,11.673587885324133,11.814825120334836,10.81388149976063,10.863007545471191,979300,0.0,0
2009-02-24,11.059513643048518,11.72885686377424,10.93669792188035,11.704293251037598,1015600,0.0,0
2009-02-25,11.575339579461769,11.728858668920791,10.948981413367113,11.256019592285156,753000,0.0,0
2009-02-26,11.40339343014285,11.483223982130959,10.574390428864774,10.678783416748047,871800,0.0,0
2009-02-27,10.555967504065658,10.832301020581388,10.34718155580554,10.512982368469238,866100,0.0,0
2009-03-02,10.396315583259698,10.482285920531572,9.78837938851244,9.948040008544922,1288500,0.0,0
2009-03-03,9.997159445300747,10.365604172557186,9.776091671941106,10.230507850646973,1144100,0.0,0
2009-03-04,10.310339567473795,10.46385861162612,9.99101967453519,10.261212348937988,967200,0.0,0
2009-03-05,9.960315094718363,10.169101087035852,9.659417910791944,9.733107566833496,1036100,0.0,0
2009-03-06,9.683981322837932,9.702403443659122,9.137453329694226,9.585728645324707,1527200,0.0,0
2009-03-09,9.42607133348564,9.812938882791425,9.260270453244198,9.788375854492188,1267700,0.0,0
2009-03-10,10.027865000813405,11.194609628200674,9.935753798619736,11.12092113494873,1972500,0.0,0
2009-03-11,11.329705565350196,11.520068846071462,10.795458793397673,10.863007545471191,1197900,0.0,0
2009-03-12,10.979683766588288,11.808687008704528,10.482282289821582,11.74113941192627,1308000,0.0,0
2009-03-13,11.968344070893153,11.968344070893153,11.11477859377619,11.606039047241211,1119300,0.0,0
2009-03-16,11.618322170317473,11.716574272164168,10.439295776899682,10.476140022277832,1214700,0.0,0
2009-03-17,10.445434220882458,11.329704100608568,10.10769167543666,11.305140495300293,964400,0.0,0
2009-03-18,11.206889257480181,11.84552898832911,10.84458425079805,11.833247184753418,943700,0.0,0
2009-03-19,11.974487570833219,11.974487570833219,11.016528893118679,11.059514045715332,914600,0.0,0
2009-03-20,11.108637532073288,11.305141710635597,10.408591103130743,10.488420486450195,974500,0.0,0
2009-03-23,10.844587390019198,11.863953956736195,10.562112853552906,11.845532417297363,1484700,0.0,0
2009-03-24,11.685871943317423,12.207835840437241,11.077936571180569,11.13934326171875,1189200,0.0,0
2009-03-25,11.213034282409295,11.452523683911586,10.218230080866944,11.090218544006348,1381900,0.0,0
2009-03-26,11.231455792407893,11.556915473202631,10.617379508635107,11.513930320739746,1081900,0.0,0
2009-03-27,11.513932040894872,11.513932040894872,10.62352082789591,10.65422534942627,783400,0.0,0
2009-03-30,10.3226207433689,10.371746793229232,9.776093292265521,9.886627197265625,1628400,0.0,0
2009-03-31,10.052427900417927,10.715630148978127,9.82521919126663,10.66036319732666,1746000,0.0,0
2009-04-01,10.414732908589086,10.72791194478293,10.224369594091561,10.549830436706543,1315200,0.0,0
